SIGLO,AÑO,CALIDADES,GENERO,LEGITIMO,ILEGITIMO,TOTAL
XVIII,1722,INDIA,M,139,35,174
XVIII,1722,INDIA,M,,,5
XVIII,1722,ESPAÑOLA,F,66,8,74
XVIII,1722,ESPAÑOLA,F,,,9
XVIII,1722,ESPAÑOLA,M,66,14,80
XVIII,1722,ESPAÑOLA,M,,,13
XVIII,1722,MESTIZA,F,40,6,46
XVIII,1722,MESTIZA,F,,,0
XVIII,1722,MESTIZA,M,39,6,45
XVIII,1722,MESTIZA,M,,,1
XVIII,1722,CASTIZA,F,1,0,1
XVIII,1722,CASTIZA,F,,,0
XVIII,1722,CASTIZA,M,1,0,1
XVIII,1722,CASTIZA,M,,,0
XVIII,1722,MORISCA,F,15,1,16
XVIII,1722,MORISCA,F,,,2
XVIII,1722,MORISCA,M,12,4,16
XVIII,1722,MORISCA,M,,,0
XVIII,1722,MULATA,F,30,18,48
XVIII,1722,MULATA,F,,,0
XVIII,1722,MULATA,M,19,16,35
XVIII,1722,MULATA,M,,,1
XVIII,1722,NEGRA,F,0,0,0
XVIII,1722,NEGRA,F,,,0
XVIII,1722,NEGRA,M,0,0,0
XVIII,1722,NEGRA,M,,,0
XVIII,1722,SIN_CATEGORÍA,F,5,4,9
XVIII,1722,SIN_CATEGORÍA,F,,,1
XVIII,1722,SIN_CATEGORÍA,M,3,3,6
XVIII,1722,SIN_CATEGORÍA,M,,,0
XVIII,1723,INDIA,F,109,46,155
XVIII,1723,INDIA,F,,,15
XVIII,1723,INDIA,M,125,42,167
XVIII,1723,INDIA,M,,,14
XVIII,1723,ESPAÑOLA,F,66,16,82
XVIII,1723,ESPAÑOLA,F,,,5
XVIII,1723,ESPAÑOLA,M,66,17,83
XVIII,1723,ESPAÑOLA,M,,,13
XVIII,1723,MESTIZA,F,34,4,38
XVIII,1723,MESTIZA,F,,,0
XVIII,1723,MESTIZA,M,24,6,30
XVIII,1723,MESTIZA,M,,,2
XVIII,1723,CASTIZA,F,1,0,1
XVIII,1723,CASTIZA,F,,,0
XVIII,1723,CASTIZA,M,1,0,1
XVIII,1723,CASTIZA,M,,,0
XVIII,1723,MORISCA,F,8,3,11
XVIII,1723,MORISCA,F,,,1
XVIII,1723,MORISCA,M,14,3,17
XVIII,1723,MORISCA,M,,,0
XVIII,1723,MULATA,F,29,13,42
XVIII,1723,MULATA,F,,,1
XVIII,1723,MULATA,M,30,19,49
XVIII,1723,MULATA,M,,,0
XVIII,1723,NEGRA,F,0,0,0
XVIII,1723,NEGRA,F,,,0
XVIII,1723,NEGRA,M,0,0,0
XVIII,1723,NEGRA,M,,,0
XVIII,1723,SIN_CATEGORÍA,F,6,2,8
XVIII,1723,SIN_CATEGORÍA,F,,,2
XVIII,1723,SIN_CATEGORÍA,M,8,2,10
XVIII,1723,SIN_CATEGORÍA,M,,,0
XVIII,1724,INDIA,F,152,58,210
XVIII,1724,INDIA,F,,,13
XVIII,1724,INDIA,M,181,47,228
XVIII,1724,INDIA,M,,,23
XVIII,1724,ESPAÑOLA,F,89,14,103
XVIII,1724,ESPAÑOLA,F,,,12
XVIII,1724,ESPAÑOLA,M,74,8,82
XVIII,1724,ESPAÑOLA,M,,,13
XVIII,1724,MESTIZA,F,26,8,34
XVIII,1724,MESTIZA,F,,,0
XVIII,1724,MESTIZA,M,32,2,34
XVIII,1724,MESTIZA,M,,,3
XVIII,1724,CASTIZA,F,1,0,1
XVIII,1724,CASTIZA,F,,,0
XVIII,1724,CASTIZA,M,0,0,0
XVIII,1724,CASTIZA,M,,,0
XVIII,1724,MORISCA,F,12,7,19
XVIII,1724,MORISCA,F,,,1
XVIII,1724,MORISCA,M,21,1,22
XVIII,1724,MORISCA,M,,,0
XVIII,1724,MULATA,F,29,21,50
XVIII,1724,MULATA,F,,,1
XVIII,1724,MULATA,M,32,24,56
XVIII,1724,MULATA,M,,,0
XVIII,1724,NEGRA,F,0,0,0
XVIII,1724,NEGRA,F,,,0
XVIII,1724,NEGRA,M,0,0,0
XVIII,1724,NEGRA,M,,,0
XVIII,1724,SIN_CATEGORÍA,F,6,2,8
XVIII,1724,SIN_CATEGORÍA,F,,,9
XVIII,1724,SIN_CATEGORÍA,M,10,2,12
XVIII,1724,SIN_CATEGORÍA,M,,,8
XVIII,1725,INDIA,F,175,40,215
XVIII,1725,INDIA,F,,,8
XVIII,1725,INDIA,M,175,43,218
XVIII,1725,INDIA,M,,,10
XVIII,1725,ESPAÑOLA,F,62,6,68
XVIII,1725,ESPAÑOLA,F,,,6
XVIII,1725,ESPAÑOLA,M,62,7,69
XVIII,1725,ESPAÑOLA,M,,,7
XVIII,1725,MESTIZA,F,22,5,27
XVIII,1725,MESTIZA,F,,,2
XVIII,1725,MESTIZA,M,28,3,31
XVIII,1725,MESTIZA,M,,,0
XVIII,1725,CASTIZA,F,0,0,0
XVIII,1725,CASTIZA,F,,,0
XVIII,1725,CASTIZA,M,0,1,1
XVIII,1725,CASTIZA,M,,,0
XVIII,1725,MORISCA,F,13,2,15
XVIII,1725,MORISCA,F,,,0
XVIII,1725,MORISCA,M,6,2,8
XVIII,1725,MORISCA,M,,,0
XVIII,1725,MULATA,F,41,19,60
XVIII,1725,MULATA,F,,,0
XVIII,1725,MULATA,M,37,21,58
XVIII,1725,MULATA,M,,,1
XVIII,1725,NEGRA,F,0,0,0
XVIII,1725,NEGRA,F,,,0
XVIII,1725,NEGRA,M,0,0,0
XVIII,1725,NEGRA,M,,,0
XVIII,1725,SIN_CATEGORÍA,F,1,4,5
XVIII,1725,SIN_CATEGORÍA,F,,,8
XVIII,1725,SIN_CATEGORÍA,M,5,3,8
XVIII,1725,SIN_CATEGORÍA,M,,,4
XVIII,1726,INDIA,F,173,43,216
XVIII,1726,INDIA,F,,,25
XVIII,1726,INDIA,M,182,45,227
XVIII,1726,INDIA,M,,,23
XVIII,1726,ESPAÑOLA,F,67,6,73
XVIII,1726,ESPAÑOLA,F,,,8
XVIII,1726,ESPAÑOLA,M,63,11,74
XVIII,1726,ESPAÑOLA,M,,,14
XVIII,1726,MESTIZA,F,15,7,22
XVIII,1726,MESTIZA,F,,,0
XVIII,1726,MESTIZA,M,21,6,27
XVIII,1726,MESTIZA,M,,,7
XVIII,1726,CASTIZA,F,0,0,0
XVIII,1726,CASTIZA,F,,,0
XVIII,1726,CASTIZA,M,0,0,0
XVIII,1726,CASTIZA,M,,,0
XVIII,1726,MORISCA,F,18,6,24
XVIII,1726,MORISCA,F,,,3
XVIII,1726,MORISCA,M,13,1,14
XVIII,1726,MORISCA,M,,,2
XVIII,1726,MULATA,F,39,19,58
XVIII,1726,MULATA,F,,,0
XVIII,1726,MULATA,M,34,32,66
XVIII,1726,MULATA,M,,,1
XVIII,1726,NEGRA,F,0,0,0
XVIII,1726,NEGRA,F,,,0
XVIII,1726,NEGRA,M,0,0,0
XVIII,1726,NEGRA,M,,,0
XVIII,1726,SIN_CATEGORÍA,F,2,4,6
XVIII,1726,SIN_CATEGORÍA,F,,,9
XVIII,1726,SIN_CATEGORÍA,M,4,3,7
XVIII,1726,SIN_CATEGORÍA,M,,,9
XVIII,1727,INDIA,F,168,38,206
XVIII,1727,INDIA,F,,,8
XVIII,1727,INDIA,M,191,34,225
XVIII,1727,INDIA,M,,,27
XVIII,1727,ESPAÑOLA,F,42,8,50
XVIII,1727,ESPAÑOLA,F,,,13
XVIII,1727,ESPAÑOLA,M,45,9,54
XVIII,1727,ESPAÑOLA,M,,,10
XVIII,1727,MESTIZA,F,23,2,25
XVIII,1727,MESTIZA,F,,,5
XVIII,1727,MESTIZA,M,22,8,30
XVIII,1727,MESTIZA,M,,,1
XVIII,1727,CASTIZA,F,0,5,5
XVIII,1727,CASTIZA,F,,,0
XVIII,1727,CASTIZA,M,2,1,3
XVIII,1727,CASTIZA,M,,,0
XVIII,1727,MORISCA,F,23,5,28
XVIII,1727,MORISCA,F,,,1
XVIII,1727,MORISCA,M,25,7,32
XVIII,1727,MORISCA,M,,,1
XVIII,1727,MULATA,F,29,16,45
XVIII,1727,MULATA,F,,,1
XVIII,1727,MULATA,M,30,26,56
XVIII,1727,MULATA,M,,,3
XVIII,1727,NEGRA,F,0,0,0
XVIII,1727,NEGRA,F,,,0
XVIII,1727,NEGRA,M,0,0,0
XVIII,1727,NEGRA,M,,,0
XVIII,1727,SIN_CATEGORÍA,F,2,0,2
XVIII,1727,SIN_CATEGORÍA,F,,,6
XVIII,1727,SIN_CATEGORÍA,M,4,0,4
XVIII,1727,SIN_CATEGORÍA,M,,,9
XVIII,1728,INDIA,F,139,31,170
XVIII,1728,INDIA,F,,,41
XVIII,1728,INDIA,M,147,31,178
XVIII,1728,INDIA,M,,,31
XVIII,1728,ESPAÑOLA,F,40,4,44
XVIII,1728,ESPAÑOLA,F,,,29
XVIII,1728,ESPAÑOLA,M,39,1,40
XVIII,1728,ESPAÑOLA,M,,,28
XVIII,1728,MESTIZA,F,16,6,22
XVIII,1728,MESTIZA,F,,,5
XVIII,1728,MESTIZA,M,14,4,18
XVIII,1728,MESTIZA,M,,,4
XVIII,1728,CASTIZA,F,0,0,0
XVIII,1728,CASTIZA,F,,,0
XVIII,1728,CASTIZA,M,0,0,0
XVIII,1728,CASTIZA,M,,,0
XVIII,1728,MORISCA,F,13,4,17
XVIII,1728,MORISCA,F,,,3
XVIII,1728,MORISCA,M,11,3,14
XVIII,1728,MORISCA,M,,,2
XVIII,1728,MULATA,F,19,16,35
XVIII,1728,MULATA,F,,,4
XVIII,1728,MULATA,M,40,10,50
XVIII,1728,MULATA,M,,,3
XVIII,1728,NEGRA,F,0,0,0
XVIII,1728,NEGRA,F,,,0
XVIII,1728,NEGRA,M,0,0,0
XVIII,1728,NEGRA,M,,,0
XVIII,1728,SIN_CATEGORÍA,F,2,1,3
XVIII,1728,SIN_CATEGORÍA,F,,,20
XVIII,1728,SIN_CATEGORÍA,M,3,3,6
XVIII,1728,SIN_CATEGORÍA,M,,,25
XVIII,1729,INDIA,F,205,54,259
XVIII,1729,INDIA,F,,,54
XVIII,1729,INDIA,M,213,54,267
XVIII,1729,INDIA,M,,,62
XVIII,1729,ESPAÑOLA,F,80,6,86
XVIII,1729,ESPAÑOLA,F,,,33
XVIII,1729,ESPAÑOLA,M,82,11,93
XVIII,1729,ESPAÑOLA,M,,,40
XVIII,1729,MESTIZA,F,20,3,23
XVIII,1729,MESTIZA,F,,,2
XVIII,1729,MESTIZA,M,28,7,35
XVIII,1729,MESTIZA,M,,,4
XVIII,1729,CASTIZA,F,0,0,0
XVIII,1729,CASTIZA,F,,,0
XVIII,1729,CASTIZA,M,0,0,0
XVIII,1729,CASTIZA,M,,,0
XVIII,1729,MORISCA,F,18,5,23
XVIII,1729,MORISCA,F,,,5
XVIII,1729,MORISCA,M,23,7,30
XVIII,1729,MORISCA,M,,,4
XVIII,1729,MULATA,F,28,21,49
XVIII,1729,MULATA,F,,,17
XVIII,1729,MULATA,M,46,27,73
XVIII,1729,MULATA,M,,,14
XVIII,1729,NEGRA,F,0,0,0
XVIII,1729,NEGRA,F,,,0
XVIII,1729,NEGRA,M,0,0,0
XVIII,1729,NEGRA,M,,,1
XVIII,1729,SIN_CATEGORÍA,F,2,4,6
XVIII,1729,SIN_CATEGORÍA,F,,,16
XVIII,1729,SIN_CATEGORÍA,M,2,1,3
XVIII,1729,SIN_CATEGORÍA,M,,,10
XVIII,1730,INDIA,F,175,39,214
XVIII,1730,INDIA,F,,,35
XVIII,1730,INDIA,M,169,30,199
XVIII,1730,INDIA,M,,,41
XVIII,1730,ESPAÑOLA,F,82,9,91
XVIII,1730,ESPAÑOLA,F,,,19
XVIII,1730,ESPAÑOLA,M,51,9,60
XVIII,1730,ESPAÑOLA,M,,,29
XVIII,1730,MESTIZA,F,25,5,30
XVIII,1730,MESTIZA,F,,,2
XVIII,1730,MESTIZA,M,18,3,21
XVIII,1730,MESTIZA,M,,,6
XVIII,1730,CASTIZA,F,0,0,0
XVIII,1730,CASTIZA,F,,,0
XVIII,1730,CASTIZA,M,1,0,1
XVIII,1730,CASTIZA,M,,,0
XVIII,1730,MORISCA,F,23,5,28
XVIII,1730,MORISCA,F,,,1
XVIII,1730,MORISCA,M,28,6,34
XVIII,1730,MORISCA,M,,,4
XVIII,1730,MULATA,F,40,20,60
XVIII,1730,MULATA,F,,,8
XVIII,1730,MULATA,M,36,17,53
XVIII,1730,MULATA,M,,,10
XVIII,1730,NEGRA,F,0,0,0
XVIII,1730,NEGRA,F,,,0
XVIII,1730,NEGRA,M,0,0,0
XVIII,1730,NEGRA,M,,,1
XVIII,1730,SIN_CATEGORÍA,F,1,6,7
XVIII,1730,SIN_CATEGORÍA,F,,,6
XVIII,1730,SIN_CATEGORÍA,M,2,2,4
XVIII,1730,SIN_CATEGORÍA,M,,,4
XVIII,1731,INDIA,F,186,43,229
XVIII,1731,INDIA,F,,,36
XVIII,1731,INDIA,M,165,35,200
XVIII,1731,INDIA,M,,,49
XVIII,1731,ESPAÑOLA,F,68,12,80
XVIII,1731,ESPAÑOLA,F,,,30
XVIII,1731,ESPAÑOLA,M,69,9,78
XVIII,1731,ESPAÑOLA,M,,,28
XVIII,1731,MESTIZA,F,22,9,31
XVIII,1731,MESTIZA,F,,,8
XVIII,1731,MESTIZA,M,25,10,35
XVIII,1731,MESTIZA,M,,,8
XVIII,1731,CASTIZA,F,0,1,1
XVIII,1731,CASTIZA,F,,,0
XVIII,1731,CASTIZA,M,0,0,0
XVIII,1731,CASTIZA,M,,,0
XVIII,1731,MORISCA,F,23,6,29
XVIII,1731,MORISCA,F,,,5
XVIII,1731,MORISCA,M,26,1,27
XVIII,1731,MORISCA,M,,,6
XVIII,1731,MULATA,F,59,17,76
XVIII,1731,MULATA,F,,,15
XVIII,1731,MULATA,M,54,16,70
XVIII,1731,MULATA,M,,,9
XVIII,1731,NEGRA,F,0,0,0
XVIII,1731,NEGRA,F,,,0
XVIII,1731,NEGRA,M,1,0,1
XVIII,1731,NEGRA,M,,,1
XVIII,1731,SIN_CATEGORÍA,F,1,7,8
XVIII,1731,SIN_CATEGORÍA,F,,,2
XVIII,1731,SIN_CATEGORÍA,M,3,9,12
XVIII,1731,SIN_CATEGORÍA,M,,,5
XVIII,1732,INDIA,F,190,45,235
XVIII,1732,INDIA,F,,,85
XVIII,1732,INDIA,M,177,36,213
XVIII,1732,INDIA,M,,,58
XVIII,1732,ESPAÑOLA,F,61,13,74
XVIII,1732,ESPAÑOLA,F,,,52
XVIII,1732,ESPAÑOLA,M,71,11,82
XVIII,1732,ESPAÑOLA,M,,,51
XVIII,1732,MESTIZA,F,31,9,40
XVIII,1732,MESTIZA,F,,,10
XVIII,1732,MESTIZA,M,22,4,26
XVIII,1732,MESTIZA,M,,,17
XVIII,1732,CASTIZA,F,0,0,0
XVIII,1732,CASTIZA,F,,,0
XVIII,1732,CASTIZA,M,0,0,0
XVIII,1732,CASTIZA,M,,,0
XVIII,1732,MORISCA,F,14,5,19
XVIII,1732,MORISCA,F,,,7
XVIII,1732,MORISCA,M,15,4,19
XVIII,1732,MORISCA,M,,,4
XVIII,1732,MULATA,F,52,24,76
XVIII,1732,MULATA,F,,,33
XVIII,1732,MULATA,M,43,30,73
XVIII,1732,MULATA,M,,,30
XVIII,1732,NEGRA,F,0,0,0
XVIII,1732,NEGRA,F,,,0
XVIII,1732,NEGRA,M,0,0,0
XVIII,1732,NEGRA,M,,,0
XVIII,1732,SIN_CATEGORÍA,F,1,3,4
XVIII,1732,SIN_CATEGORÍA,F,,,2
XVIII,1732,SIN_CATEGORÍA,M,1,3,4
XVIII,1732,SIN_CATEGORÍA,M,,,6
XVIII,1733,INDIA,F,230,49,279
XVIII,1733,INDIA,F,,,72
XVIII,1733,INDIA,M,212,51,263
XVIII,1733,INDIA,M,,,64
XVIII,1733,ESPAÑOLA,F,90,18,108
XVIII,1733,ESPAÑOLA,F,,,28
XVIII,1733,ESPAÑOLA,M,79,13,92
XVIII,1733,ESPAÑOLA,M,,,32
XVIII,1733,MESTIZA,F,32,9,41
XVIII,1733,MESTIZA,F,,,9
XVIII,1733,MESTIZA,M,62,11,73
XVIII,1733,MESTIZA,M,,,10
XVIII,1733,CASTIZA,F,0,0,0
XVIII,1733,CASTIZA,F,,,0
XVIII,1733,CASTIZA,M,0,0,0
XVIII,1733,CASTIZA,M,,,2
XVIII,1733,MORISCA,F,18,8,26
XVIII,1733,MORISCA,F,,,6
XVIII,1733,MORISCA,M,14,4,18
XVIII,1733,MORISCA,M,,,1
XVIII,1733,MULATA,F,55,26,81
XVIII,1733,MULATA,F,,,28
XVIII,1733,MULATA,M,55,35,90
XVIII,1733,MULATA,M,,,32
XVIII,1733,NEGRA,F,0,0,0
XVIII,1733,NEGRA,F,,,0
XVIII,1733,NEGRA,M,0,0,0
XVIII,1733,NEGRA,M,,,1
XVIII,1733,SIN_CATEGORÍA,F,0,8,8
XVIII,1733,SIN_CATEGORÍA,F,,,2
XVIII,1733,SIN_CATEGORÍA,M,0,4,4
XVIII,1733,SIN_CATEGORÍA,M,,,2
XVIII,1734,INDIA,F,198,40,238
XVIII,1734,INDIA,F,,,76
XVIII,1734,INDIA,M,198,33,231
XVIII,1734,INDIA,M,,,83
XVIII,1734,ESPAÑOLA,F,84,4,88
XVIII,1734,ESPAÑOLA,F,,,54
XVIII,1734,ESPAÑOLA,M,70,9,79
XVIII,1734,ESPAÑOLA,M,,,49
XVIII,1734,MESTIZA,F,26,6,32
XVIII,1734,MESTIZA,F,,,8
XVIII,1734,MESTIZA,M,34,5,39
XVIII,1734,MESTIZA,M,,,8
XVIII,1734,CASTIZA,F,0,0,0
XVIII,1734,CASTIZA,F,,,0
XVIII,1734,CASTIZA,M,0,1,1
XVIII,1734,CASTIZA,M,,,0
XVIII,1734,MORISCA,F,15,4,19
XVIII,1734,MORISCA,F,,,3
XVIII,1734,MORISCA,M,16,10,26
XVIII,1734,MORISCA,M,,,2
XVIII,1734,MULATA,F,62,23,85
XVIII,1734,MULATA,F,,,33
XVIII,1734,MULATA,M,58,23,81
XVIII,1734,MULATA,M,,,29
XVIII,1734,NEGRA,F,0,0,0
XVIII,1734,NEGRA,F,,,1
XVIII,1734,NEGRA,M,1,0,1
XVIII,1734,NEGRA,M,,,1
XVIII,1734,SIN_CATEGORÍA,F,3,3,6
XVIII,1734,SIN_CATEGORÍA,F,,,1
XVIII,1734,SIN_CATEGORÍA,M,2,2,4
XVIII,1734,SIN_CATEGORÍA,M,,,4
XVIII,1735,INDIA,F,190,41,231
XVIII,1735,INDIA,F,,,103
XVIII,1735,INDIA,M,200,37,237
XVIII,1735,INDIA,M,,,85
XVIII,1735,ESPAÑOLA,F,88,4,92
XVIII,1735,ESPAÑOLA,F,,,45
XVIII,1735,ESPAÑOLA,M,92,8,100
XVIII,1735,ESPAÑOLA,M,,,48
XVIII,1735,MESTIZA,F,39,10,49
XVIII,1735,MESTIZA,F,,,12
XVIII,1735,MESTIZA,M,40,12,52
XVIII,1735,MESTIZA,M,,,15
XVIII,1735,CASTIZA,F,0,0,0
XVIII,1735,CASTIZA,F,,,0
XVIII,1735,CASTIZA,M,0,0,0
XVIII,1735,CASTIZA,M,,,0
XVIII,1735,MORISCA,F,10,7,17
XVIII,1735,MORISCA,F,,,6
XVIII,1735,MORISCA,M,16,4,20
XVIII,1735,MORISCA,M,,,5
XVIII,1735,MULATA,F,71,23,94
XVIII,1735,MULATA,F,,,57
XVIII,1735,MULATA,M,70,32,102
XVIII,1735,MULATA,M,,,47
XVIII,1735,NEGRA,F,0,0,0
XVIII,1735,NEGRA,F,,,0
XVIII,1735,NEGRA,M,0,0,0
XVIII,1735,NEGRA,M,,,0
XVIII,1735,SIN_CATEGORÍA,F,0,7,7
XVIII,1735,SIN_CATEGORÍA,F,,,0
XVIII,1735,SIN_CATEGORÍA,M,0,9,9
XVIII,1735,SIN_CATEGORÍA,M,,,4
XVIII,1736,INDIA,F,237,44,281
XVIII,1736,INDIA,F,,,60
XVIII,1736,INDIA,M,173,31,204
XVIII,1736,INDIA,M,,,57
XVIII,1736,ESPAÑOLA,F,89,6,95
XVIII,1736,ESPAÑOLA,F,,,24
XVIII,1736,ESPAÑOLA,M,85,3,88
XVIII,1736,ESPAÑOLA,M,,,53
XVIII,1736,MESTIZA,F,43,4,47
XVIII,1736,MESTIZA,F,,,11
XVIII,1736,MESTIZA,M,37,4,41
XVIII,1736,MESTIZA,M,,,6
XVIII,1736,CASTIZA,F,0,2,2
XVIII,1736,CASTIZA,F,,,0
XVIII,1736,CASTIZA,M,0,3,3
XVIII,1736,CASTIZA,M,,,0
XVIII,1736,MORISCA,F,19,7,26
XVIII,1736,MORISCA,F,,,9
XVIII,1736,MORISCA,M,12,1,13
XVIII,1736,MORISCA,M,,,7
XVIII,1736,MULATA,F,58,40,98
XVIII,1736,MULATA,F,,,18
XVIII,1736,MULATA,M,60,32,92
XVIII,1736,MULATA,M,,,22
XVIII,1736,NEGRA,F,0,0,0
XVIII,1736,NEGRA,F,,,1
XVIII,1736,NEGRA,M,0,0,0
XVIII,1736,NEGRA,M,,,0
XVIII,1736,SIN_CATEGORÍA,F,0,3,3
XVIII,1736,SIN_CATEGORÍA,F,,,2
XVIII,1736,SIN_CATEGORÍA,M,1,6,7
XVIII,1736,SIN_CATEGORÍA,M,,,0
XVIII,1737,INDIA,F,208,47,255
XVIII,1737,INDIA,F,,,116
XVIII,1737,INDIA,M,182,42,224
XVIII,1737,INDIA,M,,,89
XVIII,1737,ESPAÑOLA,F,88,7,95
XVIII,1737,ESPAÑOLA,F,,,63
XVIII,1737,ESPAÑOLA,M,90,5,95
XVIII,1737,ESPAÑOLA,M,,,54
XVIII,1737,MESTIZA,F,32,11,43
XVIII,1737,MESTIZA,F,,,14
XVIII,1737,MESTIZA,M,33,10,43
XVIII,1737,MESTIZA,M,,,19
XVIII,1737,CASTIZA,F,0,0,0
XVIII,1737,CASTIZA,F,,,0
XVIII,1737,CASTIZA,M,0,0,0
XVIII,1737,CASTIZA,M,,,0
XVIII,1737,MORISCA,F,23,5,28
XVIII,1737,MORISCA,F,,,4
XVIII,1737,MORISCA,M,12,4,16
XVIII,1737,MORISCA,M,,,0
XVIII,1737,MULATA,F,60,21,81
XVIII,1737,MULATA,F,,,40
XVIII,1737,MULATA,M,68,28,96
XVIII,1737,MULATA,M,,,38
XVIII,1737,NEGRA,F,0,1,1
XVIII,1737,NEGRA,F,,,0
XVIII,1737,NEGRA,M,0,0,0
XVIII,1737,NEGRA,M,,,0
XVIII,1737,SIN_CATEGORÍA,F,0,1,1
XVIII,1737,SIN_CATEGORÍA,F,,,0
XVIII,1737,SIN_CATEGORÍA,M,1,6,7
XVIII,1737,SIN_CATEGORÍA,M,,,4
XVIII,1738,INDIA,F,178,48,226
XVIII,1738,INDIA,F,,,416
XVIII,1738,INDIA,M,161,48,209
XVIII,1738,INDIA,M,,,421
XVIII,1738,ESPAÑOLA,F,92,13,105
XVIII,1738,ESPAÑOLA,F,,,87
XVIII,1738,ESPAÑOLA,M,86,10,96
XVIII,1738,ESPAÑOLA,M,,,47
XVIII,1738,MESTIZA,F,28,7,35
XVIII,1738,MESTIZA,F,,,22
XVIII,1738,MESTIZA,M,33,8,41
XVIII,1738,MESTIZA,M,,,29
XVIII,1738,CASTIZA,F,0,0,0
XVIII,1738,CASTIZA,F,,,2
XVIII,1738,CASTIZA,M,0,0,0
XVIII,1738,CASTIZA,M,,,0
XVIII,1738,MORISCA,F,11,5,16
XVIII,1738,MORISCA,F,,,18
XVIII,1738,MORISCA,M,12,0,12
XVIII,1738,MORISCA,M,,,12
XVIII,1738,MULATA,F,44,15,59
XVIII,1738,MULATA,F,,,83
XVIII,1738,MULATA,M,52,20,72
XVIII,1738,MULATA,M,,,85
XVIII,1738,NEGRA,F,0,0,0
XVIII,1738,NEGRA,F,,,4
XVIII,1738,NEGRA,M,0,0,0
XVIII,1738,NEGRA,M,,,7
XVIII,1738,SIN_CATEGORÍA,F,1,4,5
XVIII,1738,SIN_CATEGORÍA,F,,,9
XVIII,1738,SIN_CATEGORÍA,M,2,4,6
XVIII,1738,SIN_CATEGORÍA,M,,,14
XVIII,1739,INDIA,F,162,32,194
XVIII,1739,INDIA,F,,,58
XVIII,1739,INDIA,M,146,35,181
XVIII,1739,INDIA,M,,,49
XVIII,1739,ESPAÑOLA,F,83,7,90
XVIII,1739,ESPAÑOLA,F,,,51
XVIII,1739,ESPAÑOLA,M,88,9,97
XVIII,1739,ESPAÑOLA,M,,,35
XVIII,1739,MESTIZA,F,16,4,20
XVIII,1739,MESTIZA,F,,,7
XVIII,1739,MESTIZA,M,21,5,26
XVIII,1739,MESTIZA,M,,,7
XVIII,1739,CASTIZA,F,0,0,0
XVIII,1739,CASTIZA,F,,,0
XVIII,1739,CASTIZA,M,0,0,0
XVIII,1739,CASTIZA,M,,,0
XVIII,1739,MORISCA,F,5,4,9
XVIII,1739,MORISCA,F,,,6
XVIII,1739,MORISCA,M,7,6,13
XVIII,1739,MORISCA,M,,,0
XVIII,1739,MULATA,F,54,25,79
XVIII,1739,MULATA,F,,,28
XVIII,1739,MULATA,M,52,22,74
XVIII,1739,MULATA,M,,,16
XVIII,1739,NEGRA,F,0,0,0
XVIII,1739,NEGRA,F,,,0
XVIII,1739,NEGRA,M,0,0,0
XVIII,1739,NEGRA,M,,,0
XVIII,1739,SIN_CATEGORÍA,F,0,5,5
XVIII,1739,SIN_CATEGORÍA,F,,,0
XVIII,1739,SIN_CATEGORÍA,M,0,4,4
XVIII,1739,SIN_CATEGORÍA,M,,,2
XVIII,1740,INDIA,F,170,54,224
XVIII,1740,INDIA,F,,,34
XVIII,1740,INDIA,M,195,48,243
XVIII,1740,INDIA,M,,,25
XVIII,1740,ESPAÑOLA,F,89,12,101
XVIII,1740,ESPAÑOLA,F,,,33
XVIII,1740,ESPAÑOLA,M,98,12,110
XVIII,1740,ESPAÑOLA,M,,,35
XVIII,1740,MESTIZA,F,25,6,31
XVIII,1740,MESTIZA,F,,,9
XVIII,1740,MESTIZA,M,27,7,34
XVIII,1740,MESTIZA,M,,,8
XVIII,1740,CASTIZA,F,0,0,0
XVIII,1740,CASTIZA,F,,,0
XVIII,1740,CASTIZA,M,0,0,0
XVIII,1740,CASTIZA,M,,,0
XVIII,1740,MORISCA,F,14,2,16
XVIII,1740,MORISCA,F,,,2
XVIII,1740,MORISCA,M,19,5,24
XVIII,1740,MORISCA,M,,,2
XVIII,1740,MULATA,F,52,27,79
XVIII,1740,MULATA,F,,,10
XVIII,1740,MULATA,M,52,32,84
XVIII,1740,MULATA,M,,,18
XVIII,1740,NEGRA,F,0,0,0
XVIII,1740,NEGRA,F,,,0
XVIII,1740,NEGRA,M,0,0,0
XVIII,1740,NEGRA,M,,,0
XVIII,1740,SIN_CATEGORÍA,F,0,5,5
XVIII,1740,SIN_CATEGORÍA,F,,,0
XVIII,1740,SIN_CATEGORÍA,M,0,3,3
XVIII,1740,SIN_CATEGORÍA,M,,,0
XVIII,1741,INDIA,F,165,51,216
XVIII,1741,INDIA,F,,,40
XVIII,1741,INDIA,M,171,47,218
XVIII,1741,INDIA,M,,,37
XVIII,1741,ESPAÑOLA,F,120,7,127
XVIII,1741,ESPAÑOLA,F,,,49
XVIII,1741,ESPAÑOLA,M,117,16,133
XVIII,1741,ESPAÑOLA,M,,,39
XVIII,1741,MESTIZA,F,30,8,38
XVIII,1741,MESTIZA,F,,,12
XVIII,1741,MESTIZA,M,44,8,52
XVIII,1741,MESTIZA,M,,,8
XVIII,1741,CASTIZA,F,0,0,0
XVIII,1741,CASTIZA,F,,,0
XVIII,1741,CASTIZA,M,2,0,2
XVIII,1741,CASTIZA,M,,,0
XVIII,1741,MORISCA,F,21,5,26
